time,weaSta_reaWeaTDryBul_y
867810.0,8.161774480920315
867840.0,8.15622446689116
867870.0,8.150653409090921
867900.0,8.145061728395035
867930.0,8.139449845678996
867960.0,8.133818181818185
867990.0,8.128167157687983
868020.0,8.122497194163884
868050.0,8.116808712121212
868080.0,8.111102132435462
868110.0,8.105377875982015
868140.0,8.099636363636364
868170.0,8.093878016273834
868200.0,8.08810325476992
868230.0,8.0823125
868260.0,8.076506172839515
868290.0,8.070684694163845
868320.0,8.064848484848483
868350.0,8.05899796576881
868380.0,8.053133557800209
868410.0,8.047255681818172
868440.0,8.04136475869808
868470.0,8.035461209315372
868500.0,8.029545454545428
868530.0,8.023617915263742
868560.0,8.017679012345695
868590.0,8.011729166666669
868620.0,8.005768799102157
868650.0,7.999798330527483
868680.0,7.993818181818199
868710.0,7.987828773849628
868740.0,7.981830527497209
868770.0,7.9758238636363785
868800.0,7.969809203142518
868830.0,7.963786966891121
868860.0,7.957757575757569
868890.0,7.951721450617299
868920.0,7.945679012345693
868950.0,7.939630681818187
868980.0,7.93357687991022
869010.0,7.927518027497172
869040.0,7.921454545454537
869070.0,7.915386854657697
869100.0,7.9093153759820325
869130.0,7.903240530303037
869160.0,7.8971627384960925
869190.0,7.891082421436579
869220.0,7.884999999999991
869250.0,7.878915895061709
869280.0,7.872830527497172
869310.0,7.866744318181816
869340.0,7.860657687991022
869370.0,7.854571057800229
869400.0,7.848484848484873
869430.0,7.842399480920335
869460.0,7.836315375982053
869490.0,7.830232954545465
869520.0,7.824152637485952
869550.0,7.818074845679007
869580.0,7.812000000000012
869610.0,7.805928521324347
869640.0,7.799860830527507
869670.0,7.793797348484873
869700.0,7.787738496071825
869730.0,7.781684694163857
869760.0,7.775636363636352
869790.0,7.769593925364745
869820.0,7.763557800224476
869850.0,7.757528409090924
869880.0,7.751506172839527
869910.0,7.745491512345666
869940.0,7.739484848484835
869970.0,7.733486602132416
870000.0,7.7274971941638455
870030.0,7.721517045454561
870060.0,7.715546576879888
870090.0,7.7095862093153755
870120.0,7.703636363636349
870150.0,7.697697460718302
870180.0,7.691769921436617
870210.0,7.685854166666672
870240.0,7.679950617283964
870270.0,7.674059694163873
870300.0,7.668181818181836
870330.0,7.662317410213234
870360.0,7.656466891133562
870390.0,7.6506306818182
870420.0,7.644809203142529
870450.0,7.639002875982044
870480.0,7.633212121212125
870510.0,7.62743735970821
870540.0,7.62167901234568
870570.0,7.615937499999973
870600.0,7.610213243546582
870630.0,7.604506663860832
870660.0,7.59881818181816
870690.0,7.593148218294061
870720.0,7.587497194163859
870750.0,7.581865530303048
870780.0,7.576253647587009
870810.0,7.570661966891123
870840.0,7.565090909090884
870870.0,7.55954089506173
870900.0,7.554012345678984
870930.0,7.548505681818199
870960.0,7.5430213243546405
870990.0,7.5375596941638605
871020.0,7.53212121212124
871050.0,7.526706299102159
871080.0,7.521315375982056
871110.0,7.515948863636368
871140.0,7.510607182940532
871170.0,7.505290754769931
871200.0,7.5
871230.0,7.494726890432105
871260.0,7.489463271604961
871290.0,7.484209374999978
871320.0,7.478965432098789
871350.0,7.473731674382691
871380.0,7.468508333333318
871410.0,7.463295640432079
871440.0,7.458093827160496
871470.0,7.4529031249999775
871500.0,7.447723765432102
871530.0,7.442555979938277
871560.0,7.437400000000025
871590.0,7.432256057098755
871620.0,7.427124382716045
871650.0,7.42200520833336
871680.0,7.416898765432109
871710.0,7.411805285493813
871740.0,7.4067249999999945
871770.0,7.401658140432119
871800.0,7.396604938271594
871830.0,7.391565624999998
871860.0,7.386540432098741
871890.0,7.3815295910494
871920.0,7.376533333333327
871950.0,7.371551890432102
871980.0,7.366585493827188
872010.0,7.361634374999994
872040.0,7.3566987654321
872070.0,7.3517788966049125
872100.0,7.346875000000011
872130.0,7.341987307098748
872160.0,7.337116049382701
872190.0,7.332261458333335
872220.0,7.3274237654321155
872250.0,7.322603202160508
872280.0,7.317799999999977
872310.0,7.313014390432102
872340.0,7.30824660493829
872370.0,7.3034968750000075
872400.0,7.298765432098776
872430.0,7.29405250771606
872460.0,7.289358333333325
872490.0,7.284683140432094
872520.0,7.28002716049383
872550.0,7.275390625
872580.0,7.270773765432125
872610.0,7.266176813271613
872640.0,7.261599999999987
872670.0,7.257043557098768
872700.0,7.252507716049365
872730.0,7.247992708333356
872760.0,7.2434987654320935
872790.0,7.239026118827155
872820.0,7.234575000000007
872850.0,7.230145640432113
872880.0,7.225738271604939
872910.0,7.221353125000007
872940.0,7.2169904320987825
872970.0,7.21265042438273
873000.0,7.208333333333314
873030.0,7.204039390432115
873060.0,7.199768827160483
873090.0,7.195521874999997
873120.0,7.191298765432123
873150.0,7.187099729938268
873180.0,7.1829250000000116
873210.0,7.178774807098762
873240.0,7.174649382716041
873270.0,7.170548958333313
873300.0,7.166473765432102
873330.0,7.162424035493814
873360.0,7.158400000000029
873390.0,7.154401890432098
873420.0,7.1504299382716
873450.0,7.146484375
873480.0,7.142565432098763
873510.0,7.138673341049412
873540.0,7.134808333333353
873570.0,7.1309706404321105
873600.0,7.127160493827148
873630.0,7.123378124999988
873660.0,7.119623765432095
873690.0,7.115897646604935
873720.0,7.112199999999973
873750.0,7.108531057098787
873780.0,7.104891049382729
873810.0,7.101280208333321
873840.0,7.097698765432085
873870.0,7.094146952160486
873900.0,7.090624999999989
873930.0,7.087133140432115
873960.0,7.083671604938274
873990.0,7.080240624999988
874020.0,7.076840432098777
874050.0,7.073471257716051
874080.0,7.070133333333331
874110.0,7.066826890432083
874140.0,7.063552160493828
874170.0,7.060309374999974
874200.0,7.057098765432102
874230.0,7.0539205632716175
874260.0,7.050774999999987
874290.0,7.04766230709879
874320.0,7.044582716049376
874350.0,7.041536458333326
874380.0,7.038523765432103
874410.0,7.035544868827174
874440.0,7.032600000000002
874470.0,7.029689390432111
874500.0,7.026813271604965
874530.0,7.023971874999972
874560.0,7.021165432098769
874590.0,7.018394174382706
874620.0,7.015658333333306
874650.0,7.01295814043209
874680.0,7.010293827160467
874710.0,7.0076656250000156
874740.0,7.005073765432087
874770.0,7.00251847993826
874800.0,7.0
874830.0,6.9975789351851745
874860.0,6.995314021164006
874890.0,6.993202678571436
874920.0,6.991242328042347
874950.0,6.9894303902116235
874980.0,6.987764285714263
875010.0,6.986241435185207
875040.0,6.984859259259281
875070.0,6.983615178571426
875100.0,6.982506613756641
875130.0,6.981530985449751
875160.0,6.980685714285698
875190.0,6.9799682208994795
875220.0,6.979375925925922
875250.0,6.978906250000023
875280.0,6.978556613756609
875310.0,6.978324437830679
875340.0,6.978207142857116
875370.0,6.978202149470917
875400.0,6.978306878306853
875430.0,6.978518749999978
875460.0,6.978835185185176
875490.0,6.97925360449733
875520.0,6.979771428571439
875550.0,6.980386078042329
875580.0,6.981094973544998
875610.0,6.981895535714273
875640.0,6.982785185185207
875670.0,6.983761342592572
875700.0,6.984821428571422
875730.0,6.98596286375664
875760.0,6.987183068783054
875790.0,6.988479464285717
875820.0,6.989849470899458
875850.0,6.991290509259272
875880.0,6.992799999999988
875910.0,6.994375363756603
875940.0,6.996014021164001
875970.0,6.997713392857122
876000.0,6.999470899470907
876030.0,7.001283961640183
876060.0,7.003150000000005
876090.0,7.005066435185199
876120.0,7.0070306878307065
876150.0,7.009040178571411
876180.0,7.011092328042309
876210.0,7.0131845568782865
876240.0,7.0153142857142825
876270.0,7.017478935185181
876300.0,7.019675925925924
876330.0,7.0219026785714505
876360.0,7.024156613756588
876390.0,7.026435152116392
876420.0,7.028735714285688
876450.0,7.031055720899474
876480.0,7.033392592592577
876510.0,7.035743749999995
876540.0,7.038106613756611
876570.0,7.040478604497366
876600.0,7.0428571428571445
876630.0,7.045239649470886
876660.0,7.047623544973533
876690.0,7.050006250000024
876720.0,7.052385185185187
876750.0,7.05475777116402
876780.0,7.057121428571406
876810.0,7.059473578042343
876840.0,7.061811640211658
876870.0,7.064133035714292
876900.0,7.066435185185185
876930.0,7.0687155092592775
876960.0,7.070971428571454
876990.0,7.073200363756598
877020.0,7.075399735449707
877050.0,7.077566964285722
877080.0,7.07969947089947
877110.0,7.0817946759259485
877140.0,7.083849999999984
877170.0,7.085862863756631
877200.0,7.08783068783066
877230.0,7.089750892857126
877260.0,7.091620899470911
877290.0,7.0934381283069
877320.0,7.095199999999977
877350.0,7.096903935185196
877380.0,7.098547354497327
877410.0,7.100127678571425
877440.0,7.101642328042317
877470.0,7.1030887235449995
877500.0,7.1044642857143
877530.0,7.10576643518516
877560.0,7.106992592592576
877590.0,7.108140178571432
877620.0,7.109206613756612
877650.0,7.110189318783057
877680.0,7.111085714285707
877710.0,7.1118932208994465
877740.0,7.112609259259273
877770.0,7.1132312500000126
877800.0,7.113756613756607
877830.0,7.114182771163996
877860.0,7.114507142857121
877890.0,7.114727149470923
877920.0,7.114840211640228
877950.0,7.114843749999977
877980.0,7.114735185185168
878010.0,7.1145119378306845
878040.0,7.11417142857141
878070.0,7.113711078042343
878100.0,7.113128306878309
878130.0,7.112420535714307
878160.0,7.111585185185163
878190.0,7.110619675925932
878220.0,7.1095214285714405
878250.0,7.10828786375663
878280.0,7.106916402116383
878310.0,7.105404464285698
878340.0,7.103749470899459
878370.0,7.101948842592606
878400.0,7.100000000000023
878430.0,7.097965226337465
878460.0,7.095908759553197
878490.0,7.093830952380927
878520.0,7.091732157554361
878550.0,7.08961272780715
878580.0,7.087473015873002
878610.0,7.085313374485622
878640.0,7.083134156378605
878670.0,7.080935714285715
878700.0,7.078718400940602
878730.0,7.076482569077029
878760.0,7.074228571428591
878790.0,7.071956760728995
878820.0,7.0696674897119465
878850.0,7.067361111111097
878880.0,7.065037977660211
878910.0,7.062698442092881
878940.0,7.060342857142871
878970.0,7.057971575543775
879000.0,7.055584950029413
879030.0,7.0531833333333225
879060.0,7.050767078189324
879090.0,7.048336537330954
879120.0,7.04589206349209
879150.0,7.043434009406212
879180.0,7.040962727807198
879210.0,7.038478571428584
879240.0,7.035981893004134
879270.0,7.033473045267499
879300.0,7.030952380952385
879330.0,7.0284202527925
879360.0,7.025877013521438
879390.0,7.023323015873018
879420.0,7.020758612580835
879450.0,7.018184156378595
879480.0,7.015600000000006
879510.0,7.013006496178718
879540.0,7.010403997648439
879570.0,7.007792857142874
879600.0,7.005173427395675
879630.0,7.002546061140492
879660.0,6.999911111111089
879690.0,6.997268930041173
879720.0,6.994619870664337
879750.0,6.991964285714289
879780.0,6.989302527924735
879810.0,6.986634950029384
879840.0,6.983961904761884
879870.0,6.9812837448559435
879900.0,6.978600823045269
879930.0,6.975913492063512
879960.0,6.9732221046443215
879990.0,6.970527013521462
880020.0,6.9678285714285835
880050.0,6.965127131099337
880080.0,6.962423045267485
880110.0,6.959716666666679
880140.0,6.95700834803057
880170.0,6.954298442092863
880200.0,6.951587301587324
880230.0,6.948875279247488
880260.0,6.946162727807177
880290.0,6.943449999999984
880320.0,6.940737448559673
880350.0,6.938025426219895
880380.0,6.935314285714298
880410.0,6.932604379776592
880440.0,6.929896061140482
880470.0,6.927189682539677
880500.0,6.924485596707825
880530.0,6.921784156378578
880560.0,6.9190857142857
880590.0,6.91639062316284
880620.0,6.913699235743707
880650.0,6.911011904761892
880680.0,6.908328982951218
880710.0,6.905650823045278
880740.0,6.902977777777778
880770.0,6.900310199882426
880800.0,6.897648442092873
880830.0,6.894992857142881
880860.0,6.8923437977660456
880890.0,6.8897016166960725
880920.0,6.887066666666669
880950.0,6.884439300411543
880980.0,6.8818198706642875
881010.0,6.879208730158723
881040.0,6.876606231628443
881070.0,6.874012727807155
881100.0,6.871428571428567
881130.0,6.868854115226327
881160.0,6.866289711934144
881190.0,6.863735714285724
881220.0,6.861192475014718
881250.0,6.858660346854776
881280.0,6.856139682539663
881310.0,6.853630834803084
881340.0,6.851134156378578
881370.0,6.8486500000000206
881400.0,6.8461787184009495
881430.0,6.8437206643151285
881460.0,6.841276190476208
881490.0,6.838845649617895
881520.0,6.836429394473839
881550.0,6.834027777777806
881580.0,6.831641152263387
881610.0,6.829269870664291
881640.0,6.826914285714281
881670.0,6.824574750146951
881700.0,6.8222516166960645
881730.0,6.819945238095215
881760.0,6.817655967078167
881790.0,6.815384156378627
881820.0,6.813130158730132
881850.0,6.81089432686656
881880.0,6.8086770135214465
881910.0,6.806478571428556
881940.0,6.804299353321596
881970.0,6.80213971193416
882000.0,6.800000000000011
882030.0,6.797869446051948
882060.0,6.795737204218085
882090.0,6.793603515625023
882120.0,6.79146862139919
882150.0,6.789332762667186
882180.0,6.787196180555554
882210.0,6.785059116190837
882240.0,6.782921810699577
882270.0,6.780784505208317
882300.0,6.778647440843599
882330.0,6.776510858731967
882360.0,6.7743750000000205
882390.0,6.772240105774188
882420.0,6.7701064171810685
882450.0,6.767974175347206
882480.0,6.765843621399199
882510.0,6.763714996463477
882540.0,6.76158854166664
882570.0,6.759464498135287
882600.0,6.757343106995904
882630.0,6.755224609374977
882660.0,6.753109246399163
882690.0,6.750997259194946
882720.0,6.748888888888871
882750.0,6.746784376607536
882780.0,6.744683963477371
882810.0,6.742587890624975
882840.0,6.740496399176948
882870.0,6.738409730259775
882900.0,6.736328125
882930.0,6.734251824524165
882960.0,6.73218106995887
882990.0,6.730116102430543
883020.0,6.7280571630658415
883050.0,6.726004492991251
883080.0,6.723958333333314
883110.0,6.721918925218631
883140.0,6.719886509773687
883170.0,6.717861328125025
883200.0,6.715843621399188
883230.0,6.713833630722718
883260.0,6.711831597222215
883290.0,6.709837762024165
883320.0,6.7078523662551675
883350.0,6.7058756510416515
883380.0,6.7039078575102735
883410.0,6.701949226787576
883440.0,6.699999999999989
883470.0,6.698060418274167
883500.0,6.696130722736598
883530.0,6.69421115451388
883560.0,6.6923019547325
883590.0,6.690403364519057
883620.0,6.6885156249999795
883650.0,6.686638977301982
883680.0,6.684773662551436
883710.0,6.682919921874998
883740.0,6.681077996399154
883770.0,6.679248127250503
883800.0,6.6774305555555316
883830.0,6.675625522440839
883860.0,6.673833269032912
883890.0,6.6720540364583485
883920.0,6.670288065843636
883950.0,6.668535598315316
883980.0,6.666796874999989
884010.0,6.665072137024197
884040.0,6.663361625514426
884070.0,6.661665581597219
884100.0,6.659984246399176
884130.0,6.658317861046783
884160.0,6.656666666666638
884190.0,6.655030904385285
884220.0,6.6534108153292095
884250.0,6.651806640625011
884280.0,6.650218621399176
884310.0,6.648646998778304
884340.0,6.64709201388888
884370.0,6.645553907857504
884400.0,6.6440329218107195
884430.0,6.642529296875011
884460.0,6.64104327417698
884490.0,6.63957509484311
884520.0,6.638125000000002
884550.0,6.636693230774199
884580.0,6.635280028292186
884610.0,6.633885633680563
884640.0,6.632510288065816
884670.0,6.631154232574602
884700.0,6.6298177083333485
884730.0,6.628500956468599
884760.0,6.6272042181070105
884790.0,6.625927734375011
884820.0,6.624671746399201
884850.0,6.623436495306066
884880.0,6.622222222222206
884910.0,6.621029168274163
884940.0,6.61985757458848
884970.0,6.618707682291642
885000.0,6.617579732510308
885030.0,6.616473966370904
885060.0,6.615390624999975
885090.0,6.614329949524176
885120.0,6.613292181069937
885150.0,6.612277560763914
885180.0,6.611286329732536
885210.0,6.610318729102346
885240.0,6.609375
885270.0,6.608455383551927
885300.0,6.607560120884784
885330.0,6.606689453125
885360.0,6.605843621399174
885390.0,6.605022866833849
885420.0,6.604227430555568
885450.0,6.603457553690816
885480.0,6.602713477366251
885510.0,6.601995442708358
885540.0,6.601303690843622
885570.0,6.600638462898644
885600.0,6.600000000000023
885630.0,6.599433322482639
885660.0,6.598982204861102
885690.0,6.598645019531261
885720.0,6.598420138888912
885750.0,6.598305935329847
885780.0,6.598300781249975
885810.0,6.598403049045146
885840.0,6.598611111111097
885870.0,6.598923339843736
885900.0,6.599338107638914
885930.0,6.599853786892368
885960.0,6.6004687500000045
885990.0,6.601181369357619
886020.0,6.601990017361118
886050.0,6.602893066406239
886080.0,6.603888888888889
886110.0,6.604975857204863
886140.0,6.606152343750011
886170.0,6.607416720920128
886200.0,6.60876736111112
886230.0,6.610202636718725
886260.0,6.611720920138907
886290.0,6.613320583767347
886320.0,6.615000000000009
886350.0,6.61675754123263
886380.0,6.618591579861118
886410.0,6.620500488281266
886440.0,6.622482638888869
886470.0,6.624536404079834
886500.0,6.626660156250011
886530.0,6.628852267795139
886560.0,6.6311111111111245
886590.0,6.633435058593761
886620.0,6.6358224826389005
886650.0,6.638271755642336
886680.0,6.640781249999975
886710.0,6.643349338107612
886740.0,6.645974392361097
886770.0,6.648654785156225
886800.0,6.651388888888903
886830.0,6.654175075954868
886860.0,6.657011718750027
886890.0,6.659897189670119
886920.0,6.662829861111106
886950.0,6.665808105468727
886980.0,6.668830295138889
887010.0,6.671894802517386
887040.0,6.675000000000011
887070.0,6.678144259982616
887100.0,6.681325954861109
887130.0,6.684543457031225
887160.0,6.687795138888873
887190.0,6.691079372829847
887220.0,6.694394531249998
887250.0,6.697738986545119
887280.0,6.701111111111118
887310.0,6.704509277343732
887340.0,6.707931857638869
887370.0,6.711377224392379
887400.0,6.71484375
887430.0,6.718329806857639
887460.0,6.72183376736109
887490.0,6.725354003906261
887520.0,6.728888888888889
887550.0,6.732436794704881
887580.0,6.735996093749975
887610.0,6.739565158420135
887640.0,6.743142361111097
887670.0,6.7467260742187705
887700.0,6.750314670138891
887730.0,6.753906521267368
887760.0,6.757499999999993
887790.0,6.761093478732619
887820.0,6.764685329861095
887850.0,6.768273925781273
887880.0,6.771857638888889
887910.0,6.775434841579852
887940.0,6.779003906250011
887970.0,6.782563205295162
888000.0,6.786111111111097
888030.0,6.789645996093725
888060.0,6.793166232638896
888090.0,6.796670193142347
888120.0,6.800156249999986
888150.0,6.803622775607664
888180.0,6.807068142361118
888210.0,6.8104907226562545
888240.0,6.813888888888869
888270.0,6.817261013454868
888300.0,6.820605468749989
888330.0,6.823920627170139
888360.0,6.827204861111113
888390.0,6.830456542968761
888420.0,6.833674045138878
888450.0,6.83685574001737
888480.0,6.839999999999975
888510.0,6.843105197482657
888540.0,6.846169704861097
888570.0,6.849191894531259
888600.0,6.85217013888888
888630.0,6.855102810329868
888660.0,6.857988281250016
888690.0,6.860824924045119
888720.0,6.863611111111084
888750.0,6.866345214843761
888780.0,6.869025607638889
888810.0,6.8716506618923745
888840.0,6.874218750000011
888870.0,6.8767282443576505
888900.0,6.879177517361086
888930.0,6.881564941406225
888960.0,6.883888888888862
888990.0,6.886147732204847
889020.0,6.888339843749975
889050.0,6.890463595920153
889080.0,6.892517361111118
889110.0,6.894499511718777
889140.0,6.896408420138869
889170.0,6.898242458767356
889200.0,6.899999999999977
889230.0,6.901704427083359
889260.0,6.903380208333317
889290.0,6.905027343750021
889320.0,6.906645833333357
889350.0,6.908235677083326
889380.0,6.909796874999984
889410.0,6.911329427083331
889440.0,6.91283333333331
889470.0,6.914308593749979
889500.0,6.915755208333337
889530.0,6.917173177083328
889560.0,6.918562500000007
889590.0,6.919923177083319
889620.0,6.921255208333321
889650.0,6.922558593750011
889680.0,6.923833333333334
889710.0,6.925079427083347
889740.0,6.926296874999991
889770.0,6.927485677083325
889800.0,6.9286458333333485
889830.0,6.929777343750004
889860.0,6.930880208333349
889890.0,6.931954427083326
889920.0,6.932999999999993
889950.0,6.9340169270833485
889980.0,6.935005208333337
890010.0,6.935964843750014
890040.0,6.936895833333324
890070.0,6.937798177083323
890100.0,6.938671875000011
890130.0,6.939516927083332
890160.0,6.940333333333342
890190.0,6.9411210937499845
890220.0,6.941880208333316
890250.0,6.942610677083337
890280.0,6.9433124999999905
890310.0,6.943985677083333
890340.0,6.944630208333308
890370.0,6.945246093750029
890400.0,6.945833333333326
890430.0,6.946391927083312
890460.0,6.946921874999987
890490.0,6.947423177083351
890520.0,6.947895833333348
890550.0,6.948339843749977
890580.0,6.948755208333353
890610.0,6.94914192708336
890640.0,6.9495000000000005
890670.0,6.94982942708333
890700.0,6.9501302083333485
890730.0,6.9504023437499995
890760.0,6.95064583333334
890790.0,6.950860677083313
890820.0,6.9510468749999745
890850.0,6.951204427083326
890880.0,6.951333333333309
890910.0,6.951433593749982
890940.0,6.951505208333344
890970.0,6.951548177083339
891000.0,6.951562500000023
891030.0,6.951548177083339
891060.0,6.951505208333344
891090.0,6.951433593749982
891120.0,6.951333333333309
891150.0,6.951204427083326
891180.0,6.9510468749999745
891210.0,6.950860677083313
891240.0,6.95064583333334
891270.0,6.9504023437499995
891300.0,6.9501302083333485
891330.0,6.94982942708333
891360.0,6.9495000000000005
891390.0,6.94914192708336
891420.0,6.948755208333353
891450.0,6.948339843749977
891480.0,6.947895833333348
891510.0,6.947423177083351
891540.0,6.946921874999987
891570.0,6.946391927083312
891600.0,6.945833333333326
891630.0,6.945246093750029
891660.0,6.944630208333308
891690.0,6.943985677083333
891720.0,6.9433124999999905
891750.0,6.942610677083337
891780.0,6.941880208333316
891810.0,6.9411210937499845
891840.0,6.940333333333342
891870.0,6.939516927083332
891900.0,6.938671875000011
891930.0,6.937798177083323
891960.0,6.936895833333324
891990.0,6.935964843750014
892020.0,6.935005208333337
892050.0,6.9340169270833485
892080.0,6.932999999999993
892110.0,6.931954427083326
892140.0,6.930880208333349
892170.0,6.929777343750004
892200.0,6.9286458333333485
892230.0,6.927485677083325
892260.0,6.926296874999991
892290.0,6.925079427083347
892320.0,6.923833333333334
892350.0,6.922558593750011
892380.0,6.921255208333321
892410.0,6.919923177083319
892440.0,6.918562500000007
892470.0,6.917173177083328
892500.0,6.915755208333337
892530.0,6.914308593749979
892560.0,6.91283333333331
892590.0,6.911329427083331
892620.0,6.909796874999984
892650.0,6.908235677083326
892680.0,6.906645833333357
892710.0,6.905027343750021
892740.0,6.903380208333317
892770.0,6.901704427083359
892800.0,6.899999999999977
892830.0,6.8980997070312355
892860.0,6.895840344158501
892890.0,6.89322793543198
892920.0,6.89026850490194
892950.0,6.886968076618643
892980.0,6.883332674632356
893010.0,6.879368322993287
893040.0,6.875081045751642
893070.0,6.870476866957745
893100.0,6.865561810661745
893130.0,6.8603419009140225
893160.0,6.8548231617647275
893190.0,6.849011617264068
893220.0,6.842913291462423
893250.0,6.836534208409944
893280.0,6.829880392156838
893310.0,6.822957866753484
893340.0,6.815772656249976
893370.0,6.808330784696693
893400.0,6.800638276143786
893430.0,6.79270115464152
893460.0,6.7845254442402165
893490.0,6.77611716898997
893520.0,6.767482352941158
893550.0,6.75862702014399
893580.0,6.749557194648673
893610.0,6.74027890050553
893640.0,6.73079816176471
893670.0,6.721121002476536
893700.0,6.71125344669116
893730.0,6.701201518458959
893760.0,6.690971241830084
893790.0,6.680568640854801
893820.0,6.669999739583318
893850.0,6.659270562065956
893880.0,6.648387132352923
893910.0,6.637355474494484
893940.0,6.626181612540847
893970.0,6.614871570542277
894000.0,6.603431372549039
894030.0,6.591867042611341
894060.0,6.58018460477939
894090.0,6.568390083103566
894120.0,6.556489501633962
894150.0,6.544488884420957
894180.0,6.532394255514703
894210.0,6.520211638965463
894240.0,6.507947058823504
894270.0,6.495606539139089
894300.0,6.4831961039624275
894330.0,6.470721777343726
894360.0,6.458189583333308
894390.0,6.4456055459814365
894420.0,6.432975689338264
894450.0,6.420306037454054
894480.0,6.407602614379073
894510.0,6.394871444163584
894540.0,6.382118550857854
894570.0,6.369349958512032
894600.0,6.356571691176498
894630.0,6.343789772901346
894660.0,6.331010227736954
894690.0,6.318239079733473
894720.0,6.305482352941169
894750.0,6.292746071410306
894780.0,6.280036259191149
894810.0,6.267358940333963
894840.0,6.254720138888899
894870.0,6.242125878906222
894900.0,6.2295821844362536
894930.0,6.2170950795292015
894960.0,6.204670588235274
894990.0,6.192314734604793
895020.0,6.180033542687909
895050.0,6.167833036534944
895080.0,6.155719240196106
895110.0,6.143698177721603
895140.0,6.131775873161757
895170.0,6.119958350566776
895200.0,6.108251633986924
895230.0,6.09666174747241
895260.0,6.0851947150735555
895290.0,6.073856560840454
895320.0,6.062653308823542
895350.0,6.051590983072913
895380.0,6.040675607638889
895410.0,6.029913206571678
895440.0,6.019309803921544
895470.0,6.0088714237387535
895500.0,5.998604090073513
895530.0,5.988513826976089
895560.0,5.978606658496744
895590.0,5.968888608685688
895620.0,5.9593657015931285
895650.0,5.950043961269387
895680.0,5.940929411764728
895710.0,5.932028077129303
895740.0,5.923345981413377
895770.0,5.914889148667271
895800.0,5.906663602941194
895830.0,5.898675368285353
895860.0,5.890930468750014
895890.0,5.883434928385441
895920.0,5.876194771241842
895950.0,5.869216021369482
895980.0,5.862504702818626
896010.0,5.856066839639482
